index,timestamp,en_text,zh_opus,zh_translated
1288,"01:26:21,565 --> 01:26:22,845",Take me to the patent.,你 或许是个林斯利家族的人,带我去专利.
1289,"01:26:25,664 --> 01:26:30,541","Takes a threesome to be somethin', but a four-way to bust your doorway!",三人行才能成就一番事业,"需要一个三人做事情, 但一个四方可以打破你的门口!"
1290,"01:26:34,600 --> 01:26:35,975",Get to the patent!,找到专利 摧毁它,拿到专利!
1291,"01:26:36,012 --> 01:26:37,092",Destroy it!,找到专利 摧毁它,摧毁它!
1292,"01:26:39,056 --> 01:26:40,628","Go, we got this!",找到专利 摧毁它,"走吧,我们得到了!"
1293,"01:26:40,960 --> 01:26:43,160","Hi, Whiskers. You're done",快去.......加油 我们能行！  胡子拉碴的你完蛋了,"您好,胡须. 你已经完成了."
1294,"01:26:43,200 --> 01:26:44,760",hurting my city.,快去.......加油 我们能行！  胡子拉碴的你完蛋了,伤害了我的城市.
1295,"01:26:45,987 --> 01:26:47,530","Uh-oh, tides have turned.",你伤害了我的城市,潮已经转变了.
1296,"01:26:48,813 --> 01:26:50,548","Hey, Brian Winddancer.",呃哦  形势逆转了  嘿 布莱恩 马飞扬,"你好,布莱恩风舞者."
1297,"01:26:51,080 --> 01:26:54,592",You want to be a hero or just play one on TV?,你想成为真正的英雄吗？,你想成为一个英雄 或只是在电视上播放?
1298,"01:27:19,793 --> 01:27:21,751","I go left, and you go right?",我往左走 你往右走 嗯 是的,"我去左,你去右?"
1299,"01:27:21,776 --> 01:27:23,543","Uh, yeah.",我往左走 你往右走 嗯 是的,",是的."
1300,"01:27:25,574 --> 01:27:26,724",Or...,我往左走 你往右走 嗯 是的,或是...
1301,"01:27:40,942 --> 01:27:42,855",You are a horrible driver!,你开车太糟糕了！,你是一个可怕的司机!
1302,"01:27:42,956 --> 01:27:44,181","Yes, I am!",你开车太糟糕了！,"是的,我是!"
1303,"01:27:58,833 --> 01:27:59,838",I'm gonna jump!,哦哇 哦 呵呵,我会跳起来!
1304,"01:28:05,280 --> 01:28:06,280",Zoogetherness!,我要跳了,动物团结!
1305,"01:28:07,553 --> 01:28:09,219","No, never mind. Forget I said it. Here we go.",呃......要团结一致,"不管怎么说,忘了我说过. 我们开始了."
1306,"01:28:12,381 --> 01:28:14,131","Matches, matches, matches, matches!",啊 算了 当我没说过  来吧,"匹配,匹配, 匹配,匹配!"
1307,"01:28:15,969 --> 01:28:18,219","Bunnies, we're burrowers. Rabbit kick!",火柴 火柴 火柴,"子,我们是挖掘者. 子!"
1308,"01:28:22,850 --> 01:28:24,190","I'll destroy the patent,",兔子 我们是穴居动物 兔子踢！,"我会摧毁专利,"
1309,"01:28:24,292 --> 01:28:26,572",that town and everything in it.,兔子 我们是穴居动物 兔子踢！,这座城市和里面的一切.
1310,"01:28:26,612 --> 01:28:32,304",And a dirt bag fox and a dumb bunny will never stand in my way.,我将摧毁那些专利 那个城镇以及它的一切……,一个泥袋狐和一个瓜 子永远不会阻我.
1311,"01:28:32,338 --> 01:28:35,273","She's not a dumb bunny, and you're forgetting one thing.",一只邋遢的狐狸和一只笨兔子  永远也挡不住我的路,"她不是一个愚蠢的子, 你忘记了一件事."
1312,"01:28:35,307 --> 01:28:36,682",What's that?,一只邋遢的狐狸和一只笨兔子  永远也挡不住我的路,这是什么?
1313,"01:28:36,707 --> 01:28:38,267",We're friends with a snake.,一只邋遢的狐狸和一只笨兔子  永远也挡不住我的路,我们是蛇的朋友.
1314,"01:28:39,109 --> 01:28:40,042","Howdy, partner!",你漏掉了一件事,"您好,合作伙伴!"
1315,"01:28:41,622 --> 01:28:42,271",Heads up!,那是什么？什么？和蛇做朋友？,抬起头!
1316,"01:28:45,417 --> 01:28:47,885",- Daddy! - Daddy is busy!,你好 伙计,- 爸爸! -爸爸忙了!
1317,"01:28:48,095 --> 01:28:49,678",Brian? Go!,当心,"布莱恩,走吧!"
1318,"01:28:49,866 --> 01:28:52,226",You say justice is dead.,爸爸 你在说什么？,你说正义已经死了.
1319,"01:28:52,484 --> 01:28:54,916","I say, neigh!",你爸爸很忙,"我说,!"
1320,"01:29:01,680 --> 01:29:03,152","Here, kitty, kitty!",我说.....非也,"这里,猫咪,猫咪!"
1321,"01:29:04,392 --> 01:29:07,187","- It's called an arrest, sweetheart. - And boom.",哦 小猫咪,"- 这叫逮捕,亲爱的. - 而且爆发了."
1322,"01:29:13,834 --> 01:29:16,407",No one will believe you over us.,哦哦,没有人会相信你而不是我们.
1323,"01:29:17,181 --> 01:29:21,769","We've always been better than you, and we always will be.",哈哈哈哈哈哈哈哈,"我们总是比你更好, 我们永远会如此."
1324,"01:29:22,427 --> 01:29:25,998",Nothing you do matters.,我们一直都比你们强,你所做的一切都不重要.
1325,"01:29:27,327 --> 01:29:30,072","Well, it matters to him.",我们将永远如此,"对他来说,这很重要."
1326,"01:29:31,736 --> 01:29:32,617",Shall we?,你做什么都无济于事,我们可以吗?
1327,"01:30:41,283 --> 01:30:42,492",One long sock.,嗯,一条长的子.
1328,"01:32:29,625 --> 01:32:32,806",I'm gonna burn it all to the ground!,原始专利,我会把它全部烧掉!
1329,"01:32:32,862 --> 01:32:35,574",I'm a real Lynxley!,啊 我要把这一切都烧成灰烬,我是一个真正的林克斯利!
1330,"01:32:44,490 --> 01:32:46,865","That'll do, pig. That'll do.",哈哈哈哈,"这就够了,猪. 这就足够了."
1331,"01:32:48,833 --> 01:32:50,335",Astonishing news today.,这样就行了 贝贝,今天有惊人的消息.
1332,"01:32:50,360 --> 01:32:55,175","After officers Judy Hopps and Nicholas Wilde, along with a pit viper",今天传来令人震惊的消息 在警官朱迪·霍普斯 和尼古拉斯·王尔德之后,"在警官朱迪霍普斯之后 和尼古拉斯·威尔德,以及一个坑蛇"
1333,"01:32:55,200 --> 01:32:58,295","and a beaver, foiled another major conspiracy",今天传来令人震惊的消息 在警官朱迪·霍普斯 和尼古拉斯·王尔德之后,"一个, 阻止了另一个重大阴谋."
1334,"01:32:58,320 --> 01:33:03,095",by revealing the true inventor of the city's weather walls was a snake.,还有一条响尾蛇和一只海狸,"通过揭示真正的发明者 在城市的天气墙上,有一个蛇."
1335,"01:33:03,120 --> 01:33:07,034",While the now disgraced Lynxley family were revealed to have stolen,揭露了这座城市防风墙的 真正发明者竟然是一条蛇,现在的林克斯利家族 他们被发现是盗窃者.
1336,"01:33:07,059 --> 01:33:09,735",the original plans and covered it up for decades.,而如今声名狼藉的林斯利家族  被揭露曾窃取原始设计,"那些原始的计划,并掩盖了几十年."
1337,"01:33:09,760 --> 01:33:12,760",You have not heard the last of Milton-,而如今声名狼藉的林斯利家族  被揭露曾窃取原始设计,你还没有听到米尔顿的最后一句话.
1338,"01:33:13,853 --> 01:33:17,853",Their Tundratown expansion now officially canceled.,米尔顿的故事还没讲完呢！,他们扩张了图德拉镇 现在正式取消了.
1339,"01:33:18,660 --> 01:33:20,955",Some are calling you the dream team.,他们的冻原镇扩展计划现已正式取消,有些人称你为梦想团队.
1340,"01:33:21,199 --> 01:33:22,903",How did you do it?,他们的冻原镇扩展计划现已正式取消,你怎么做到呢?
1341,"01:33:24,469 --> 01:33:28,231","Well, there's a lot of different animals out there",你是怎么做到的？,",有很多 在外面有不同的动物."
1342,"01:33:28,532 --> 01:33:32,818",and sometimes we start to look at all the little reasons,嗯 外面有很多不同的动物,有时我们开始看 在所有的小原因上
1343,"01:33:32,843 --> 01:33:37,695","that we're not the same, and it makes us worry.",有时我们会开始审视那些,"我们不一样, 这让我们担心."
1344,"01:33:38,934 --> 01:33:45,329","But maybe if we just talk to each other, if we just try to understand one another,",但也许如果我们能互相交谈一下就好了,"但也许如果我们只是彼此谈话, 如果我们只是试图理解彼此,"
1345,"01:33:45,507 --> 01:33:50,931",we would see that our differences don't really make any difference at all.,只要我们尝试理解对方,我们会看到我们的差异不会 没有什么不同.
1346,"01:33:51,289 --> 01:33:56,690","Maybe we'd even see that what makes me, me, and you, you,",我们会发现 我们之间的差异  其实根本无关紧要,"也许我们甚至会看到 这让我,我,和你,你,"
1347,"01:33:57,315 --> 01:34:00,820",can make us even stronger.,你 能让我们变得更加强大,可以使我们更加强大.
1348,"01:34:01,547 --> 01:34:05,667","And with hard work, you're gonna get to that by year two!",你 能让我们变得更加强大,"通过努力工作,你会 到第二年就能做到这一点了!"
1349,"01:34:05,880 --> 01:34:06,400",Yeah.,你今年也能达到那个目标,"是的,是的."
1350,"01:34:07,411 --> 01:34:08,286",Zebros.,你今年也能达到那个目标,塞布罗斯.
1351,"01:34:09,408 --> 01:34:10,960","Actually, my name is Gene.",黑白配,"事实上,我的名字是Gene."
1352,"01:34:11,863 --> 01:34:15,496",My name is also Gene.,实际上 我的名字是吉恩,我也叫吉恩.
1353,"01:34:15,884 --> 01:34:16,934",Zebros!,这也是事实 黑白配！,塞布罗斯!
1354,"01:34:24,481 --> 01:34:25,970",He did it!,他做到了！,他成功了!
1355,"01:34:28,181 --> 01:34:29,701","Kids, get off the snake.",他做到了！,"孩子们,离开蛇."
1356,"01:34:34,246 --> 01:34:35,686",How's everybody doing?,哦,每个人都好吗?
1357,"01:34:36,891 --> 01:34:37,751",One second.,大家最近怎么样？,一秒钟.
1358,"01:34:48,917 --> 01:34:51,542",This is my family.,这是我家人  可以抱抱你吗？,这是我的家人.
1359,"01:34:52,053 --> 01:34:53,476",Permission to hug?,这是我家人  可以抱抱你吗？,我可以拥抱吗?
1360,"01:34:58,525 --> 01:34:59,693",Thank you.,谢谢,谢谢你.
1361,"01:35:03,984 --> 01:35:04,983","Hey, uh...",嘿 呃 我给你带了点东西,你知道吗?
1362,"01:35:05,714 --> 01:35:06,835",I got you something.,嘿 呃 我给你带了点东西,我给你一个东西.
1363,"01:35:15,578 --> 01:35:16,623","Love you, partner.",爱你 伙计,"我爱你,伴侣."
1364,"01:35:17,097 --> 01:35:20,388","But I am still me, so I'm only saying it once a decade.",但我还是我,"但我仍然是我,所以我只是 每十年都会这样说一次."
1365,"01:35:21,176 --> 01:35:22,293","Love you, partner.",所以我每十年才说一次,"我爱你,伴侣."
1366,"01:35:23,069 --> 01:35:24,194","Well, I'm gonna need that back.",爱你 伙计,我需要它回来.
1367,"01:35:24,238 --> 01:35:25,340",I'll give it back to you,我需要把它拿回来,我会把它送回给你.
1368,"01:35:25,561 --> 01:35:26,995",after our next case.,我会把它还给你,在我们下一次案件之后.
1369,"01:35:27,256 --> 01:35:28,672","There's gonna be another case, huh?",下一个案子之后 居然还有另一个案子 是吧？,"接下来还会有另一个案子,?"
1370,"01:35:28,883 --> 01:35:29,883",Of course.,下一个案子之后 居然还有另一个案子 是吧？,当然.
1371,"01:35:30,150 --> 01:35:31,188","Because when you broke out of jail,",当然,"因为当你逃出监狱时,"
1372,"01:35:31,213 --> 01:35:33,688",you also released 200 highly dangerous prisoners.,因为你越狱的时候,你也被释放了 200名非常危险的囚犯.
1373,"01:35:33,737 --> 01:35:34,659",Worth it.,你还释放了200名极其危险的囚犯,这是值得的.
1374,"01:35:35,266 --> 01:35:37,059",Any idea where you want to start?,值得,你想从哪里开始?
1375,"01:35:45,396 --> 01:35:49,335","One-way ticket to Outback Island, please. First class.",请给我一张前往内陆岛的单程票  头等舱  非常好,"一路票到外野岛,请. 第一个课程."
1376,"01:35:49,648 --> 01:35:51,010",Very nice.,请给我一张前往内陆岛的单程票  头等舱  非常好,这很好.
1377,"01:35:51,289 --> 01:35:53,811","And remember, if you're happy with our service,",请给我一张前往内陆岛的单程票  头等舱  非常好,"记住,如果你幸福 在我们的服务下,"
1378,"01:35:53,836 --> 01:35:57,193",please be sure to leave us four thumbs up.,请一定要给我们点赞  哦 我会的,请确保让我们四个指.
1379,"01:35:57,382 --> 01:35:59,235","Oh, I will.",请一定要给我们点赞  哦 我会的,我会这样做.
1380,"01:36:05,121 --> 01:36:07,438",- Hopps and Wilde. - Wilde and…,霍普斯和王尔德 王尔德和……卡巴格帕奇,- 霍普斯和怀尔德. - 威尔德和...
1381,"01:36:07,708 --> 01:36:08,667",Cabbagepatch.,霍普斯和王尔德 王尔德和……卡巴格帕奇,菜补丁.
1382,"01:36:13,703 --> 01:36:15,085","Zootopia, vamos!",翻译 字幕  校轴：无心睡眠,"动物园,我们来吧!"
1383,"01:36:18,019 --> 01:36:21,088","Burning Mammal, let's go!",燃烧的哺乳动物  出发！,"燃烧的哺乳动物,我们走吧!"
1384,"01:36:24,516 --> 01:36:26,155","♪ Come on, get on up ♪",♪ 快起来吧 ♪,"♪ 走吧,上去吧 ♪"
1385,"01:36:26,200 --> 01:36:28,575",♪ We're wild and we can't be tamed ♪,♪ 快起来吧 ♪,"♪我们是野生的,我们不能被化 ♪"
1386,"01:36:28,600 --> 01:36:32,114","♪ And we're turnin' the floor into A zoo, ooh, ooh ♪",♪ 我们要把舞池变成动物园 哦 哦 ♪,"我们将把地板变成 一个动物园,,"
1387,"01:36:39,280 --> 01:36:43,095","♪ We live in a crazy world, caught up in a rat race ♪",♪ 我们生活在一个疯狂的世界 深陷于无休止的竞争之中 ♪,"我们生活在一个疯狂的世界, 在一个老鼠竞赛中被抓住 ♪"
1388,"01:36:43,120 --> 01:36:46,840",♪ Concrete jungle life is sometimes a mad place ♪,♪ 我们生活在一个疯狂的世界 深陷于无休止的竞争之中 ♪,♪ 混凝土的林生活 有时是个疯狂的地方
1389,"01:36:46,920 --> 01:36:50,495",♪ It's you and me together at the end of a wild day ♪,♪ 钢筋水泥的丛林生活有时简直疯狂 ♪,♪这是你和我在一起 在狂野的一天结束时
1390,"01:36:50,520 --> 01:36:54,120","♪ Don't keep it all bottled up, and release your energy ♪",♪ 疯狂的一天结束后 只有你和我在一起 ♪,"♪不要把一切都埋在瓶子里, 释放你的能量"
1391,"01:36:54,208 --> 01:36:59,333","♪ Hey, oh-ayy, only reason we are here is to celebrate ♪",♪ 嘿 哦耶 我们来这里唯一的目的就是庆祝 ♪,"♪,,我们唯一的原因是为了庆祝 ♪"
1392,"01:36:59,458 --> 01:37:03,015",♪ In a place where anyone can be anything ♪,♪ 这是一个人人皆有无限可能的地方 ♪,♪ 在一个任何人都能成为任何东西的地方 ♪
1393,"01:37:03,040 --> 01:37:06,847","♪ Hold on to this moment, don't let it fade away ♪",♪ 留住这一刻 别让它消逝 ♪,"♪ 抓住这个时刻, 不要让它消失"
1394,"01:37:06,925 --> 01:37:08,878","♪ Baby, keep the music playin' ♪",♪ 留住这一刻 别让它消逝 ♪,"♪宝贝,继续播放音乐 ♪"
1395,"01:37:08,923 --> 01:37:13,255","♪ Come on, get on up We're wild and we can't be tamed ♪",♪ 来吧 起来！我们桀骜不驯 无法驯服 ♪,"♪ 走上吧,上去吧 我们是野生的,我们不能被养"
1396,"01:37:13,280 --> 01:37:15,560","♪ And we're turnin' the floor into A zoo, ooh, ooh ♪",♪ 来吧 起来！我们桀骜不驯 无法驯服 ♪,"我们将把地板变成 一个动物园,,"
1397,"01:37:16,440 --> 01:37:18,000","♪ Come on, keep it up ♪",♪ 我们要把舞池变成动物园 哦 哦 ♪,"♪ 快吧,继续下去 ♪"
1398,"01:37:18,280 --> 01:37:20,280",♪ It's fun if you're down to play ♪,哦哦 加油 继续！,"♪如果你下来玩,就很有趣 ♪"
1399,"01:37:20,640 --> 01:37:23,320","♪ And we're turnin' the floor into A zoo, ooh, ooh ♪",♪ 只要你愿意玩 就很有趣 ♪,"我们将把地板变成 一个动物园,,"
1400,"01:37:29,560 --> 01:37:31,583","♪ A zoo, ooh, ooh ♪",♪ 在动物园 哦 哦 ♪,"♪一个动物园,, ♪"
